row_id,old_location,cleaned_location,latitude,longitude
2983,"New York, NY.","New York, NY.",40.7127753,-74.0059728
2985,PANAMÁ,PANAMÁ,8.537981,-80.782127
2986,"San Francisco, California","San Francisco, California",37.7749295,-122.4194155
2987,"Nova Scotia, Canada","Nova Scotia, Canada",44.6819866,-63.744311
2988,"Dana Point, CA","Dana Point, CA",33.4672256,-117.6981014
2989,Across the Derbyshire Dales ,Across the Derbyshire Dales,53.1632937,-1.6699826
2991,The Twilight Zone,The Twilight Zone,28.3600613,-81.5599277
2992,"New Orleans, Louisiana, U.S.A","New Orleans, Louisiana, U.S.A",29.9510658,-90.0715323
2993,NJ,NJ,40.0583238,-74.4056612
2995,"Stafford, Va","Stafford, Va",38.4220687,-77.4083086
2996,Mississauga Ontario Canada,Mississauga Ontario Canada,43.5890452,-79.6441198
2997,"Canary Islands, Spain","Canary Islands, Spain",28.2915637,-16.6291304
2999,CDMX - Xalapa,CDMX - Xalapa,19.5393331,-99.2354316
3000,"Lords Valley, PA ","Lords Valley, PA",41.3675908,-75.0623947
3001,"Seattle-ish, WA","Seattle-ish, WA",47.5636881,-122.3871113
3003,"Dorris, CA.","Dorris, CA.",41.9673696,-121.91806
3004,"The Wild, Wild West","The Wild, Wild West",36.1017241,-115.1851755
3005,Newcastle on Tyne,Newcastle on Tyne,54.978252,-1.61778
3006,CA via FLA via PA,CA via FLA via PA,38.1047175,13.5000793
3007,"Uppsala, Sverige","Uppsala, Sverige",59.8585638,17.6389267
3008,Cyberia,Cyberia,47.121947,-88.567051
3009,"Palestine, England","Palestine, England",51.167788,-1.621591
3010,I am a work in progress,I am a work in progress,32.4508281,-93.6969843
3012,"Sierra Foothills, CA","Sierra Foothills, CA",37.4868133,-119.9676622
3015,"Auckland, NZ","Auckland, NZ",-36.8484597,174.7633315
3018,"Boston, Nepal, Morocco, France, Shanghai","Boston, Nepal, Morocco, France, Shanghai",42.3600825,-71.0588801
3020,"New york, NY","New york, NY",40.7127753,-74.0059728
3024,Nulle Part Ailleurs,Nulle Part Ailleurs,45.3971847,-71.898327
3025,Sur La Toile,Sur La Toile,43.2144143,5.538989
3026,"Green Bay, WI","Green Bay, WI",44.5133188,-88.0132958
3029,"Btw Sing Sing & West Point, NY","Btw Sing Sing & West Point, NY",41.1511759,-73.8679897
3030,"Trier, Germany","Trier, Germany",49.749992,6.6371433
3035,"T-Town, Okla","T-Town, Okla",36.1539816,-95.992775
3036,THE TOWN,THE TOWN,41.2815316,-72.458869
3037,"Bremerton,WA","Bremerton, WA",47.5650067,-122.6269768
3038,glasgow,glasgow,55.864237,-4.251806
3041,Left of Center,Left of Center,36.3309166,-119.2986964
3042,"1.372609,103.849407","1.372609, 103.849407",1.3726095,103.8491162
3044,"Antofagasta, Chile","Antofagasta, Chile",-23.6509279,-70.3975022
3045,DDR - NYC - DC (ja & да),DDR - NYC - DC (ja & да),40.7127753,-74.0059728
3046,"South Florida, USA","South Florida, USA",27.6648274,-81.5157535
3047,"US, Dakota Territory","US, Dakota Territory",30.114039,-94.6458037
3048,Various,Various,40.7270258,-73.9945607
3050,"Los Santos, SA","Los Santos, SA",32.6550274,-115.4568962
3052,RVA,RVA,45.1366162,-90.345195
3053,"Tabernacle, NJ","Tabernacle, NJ",39.8433853,-74.7107048
3054,"Miami Shores, FL","Miami Shores, FL",25.8631515,-80.1928253
3057,Fort Worth Texas ,Fort Worth Texas,32.7554883,-97.3307658
3058,"Schweizer-Reneke, South Africa","Schweizer-Reneke, South Africa",-27.1778263,25.2956118
3062,"St Paul, MN","St Paul, MN",44.9537029,-93.0899578
3063,Portland OR,Portland OR,45.5230622,-122.6764815
3064,"30.094497800, -93.761084676","30.094497800, -93.761084676",30.094298,-93.7611111
3065,Somewhere,Somewhere,36.0404924,-95.9618958
3066,"Mount Royal, NJ","Mount Royal, NJ",39.8099873,-75.2117904
3067,All around the World,All around the World,36.1847906,-94.132511
3068,Indiana,Indiana,40.2671941,-86.1349019
3069,Madison,Madison,43.0730517,-89.4012302
3070,"South Hempstead, NY","South Hempstead, NY",40.6809354,-73.6154064
3071,Tasmania,Tasmania,-41.4545196,145.9706647
3072,"Cocoa Beach, Florida","Cocoa Beach, Florida",28.3200067,-80.6075513
3074,"Washington State, USA","Washington State, USA",47.7510741,-120.7401385
3075,Madison WI,Madison WI,43.0730517,-89.4012302
3076,"Billund, Danmark","Billund, Danmark",55.728449,9.112366
3077,BLUE VOTER TRIBE USA,BLUE VOTER TRIBE USA,37.09024,-95.712891
3078,"São Paulo, SP, Brasil","São Paulo, SP, Brasil",-23.5505199,-46.6333094
3079,"Doylestown, PA ","Doylestown, PA",40.3101063,-75.1298939
3081,Rome,Rome,41.9027835,12.4963655
3083,"New Castle, DE","New Castle, DE",39.6620397,-75.5668166
3085,"Girard, Ohio ","Girard, Ohio",41.1539465,-80.7014662
3086,Deep blue California,Deep blue California,33.7598173,-118.1479933
3087,"Germany - Boston, MA - Birming","Germany - Boston, MA - Birming",33.5206608,-86.80249
3088,Kuala Lumpur,Kuala Lumpur,3.139003,101.686855
3089,"West Bloomfield Township, MI","West Bloomfield Township, MI",42.5678534,-83.373339
3090,London/Milan,"London, Milan",45.467373,9.1842427
3092,"Kent, England","Kent, England",51.2787075,0.5217254
3093,"Berlin, occasionally London","Berlin, occasionally London",52.5200066,13.404954
3095,The Angels,The Angels,43.7621159,-123.1121688
3096,NY'er in FL,NY'er in FL,30.5157439,-87.2182059
3097,Singapore / Sydney,"Singapore , Sydney",-33.8792068,151.2094583
3099,"Weed, CA","Weed, CA",41.4226498,-122.3861269
3100,"Cambridge, MA, USA","Cambridge, MA, USA",42.3736158,-71.1097335
3101,Seattle WA US,Seattle WA US,47.6062095,-122.3320708
3103,"Alaska, USA","Alaska, USA",64.2008413,-149.4936733
3104,"Trenton, Ontario","Trenton, Ontario",44.1011263,-77.576313
3105,stl,stl,38.6270025,-90.1994042
3106,Montreal Canada,Montreal Canada,45.5016889,-73.567256
3108,"Toronto, ON","Toronto, ON",43.653226,-79.3831843
3111,in the woods of michigan,in the woods of michigan,42.4436478,-82.9068603
3113,Perverts & morons are eavesdropping through cell phones & computers. Possibly yours.,Perverts & morons are eavesdropping through cell phones & computers. Possibly yours.,17.0700516,-96.718158
3114,Global Citizen,Global Citizen,40.7249194,-73.9968807
3116,Midlothian,Midlothian,32.482361,-96.9944489
3117,"U,K","U, K",55.378051,-3.435973
3118,Dallas,Dallas,32.7766642,-96.7969879
3119,Hammersmith,Hammersmith,51.491187,-0.223731
3121,Colorado Springs,Colorado Springs,38.8338816,-104.8213634
3123,"Portland, ME","Portland, ME",43.6590993,-70.2568189
3125,"Port Huron, MI","Port Huron, MI",42.9708634,-82.4249142
3127,"Here, there, and everywhere","Here, there, and everywhere",40.774716,-74.694929
3128,Arkansas ,Arkansas,35.20105,-91.8318334
3129,"Skyline, San Diego ","Skyline, San Diego",32.708678,-117.0411584
3130,"Columbus, GA","Columbus, GA",32.4609764,-84.9877094
3133,UNITED States of America,UNITED States of America,37.09024,-95.712891
3134,Maroc,Maroc,31.791702,-7.09262
3135,Southern CA,Southern CA,34.9592083,-116.419389
3137,"Worthington, Ohio","Worthington, Ohio",40.0931191,-83.017962
3138,CA-FL-HI-OR-LV,CA-FL-HI-OR-LV,36.778261,-119.4179324
3141,Beach in NC,Beach in NC,34.0351726,-77.8935966
3144,Great Barrier Reef Australia≈≈ゆゅゅゅゆゅ○,Great Barrier Reef Australia≈≈ゆゅゅゅゆゅ○,-18.2870668,147.6991918
3146,"Phoenix, Arizona","Phoenix, Arizona",33.4483771,-112.0740373
3147,SA,SA,-30.0002315,136.2091547
3148,brisbane ➡️ canberra,brisbane ➡️ canberra,-27.4697707,153.0251235
3149,"Winnipeg, MB CANADA","Winnipeg, MB CANADA",49.895136,-97.1383744
3150,"East, England","East, England",52.0224939,1.1430872
3151,"Gallifrey Falls No More, TX","Gallifrey Falls No More, TX",31.9685988,-99.9018131
3152,Norwich,Norwich,43.7153482,-72.307869
3153,"MN, WI and FL","MN, WI and FL",25.5168211,-80.391704
3154,"Gretna, LA","Gretna, LA",29.9146493,-90.0539603
3155,Canberra,Canberra,-35.2809368,149.1300092
3158,New Jersey,New Jersey,40.0583238,-74.4056612
3159,"Winnipeg, Manitoba, Canada","Winnipeg, Manitoba, Canada",49.895136,-97.1383744
3160,"Red Racist State, USA","Red Racist State, USA",37.09024,-95.712891
3161,"Timber, Oregon","Timber, Oregon",45.7198097,-123.2955437
3162,"Turku, Finland","Turku, Finland",60.4518126,22.2666302
3163,"Galway, Ireland","Galway, Ireland",53.270668,-9.0567905
3164,New York - Santiago - Boston,New York - Santiago - Boston,19.4791963,-70.6930568
3165,"München, Bayern","München, Bayern",40.7568517,-73.9724962
3167,"Mousehole, Cornwall","Mousehole, Cornwall",50.084245,-5.539062
3169,Land of Enchantment,Land of Enchantment,34.5199402,-105.8700901
3170,"137 Garfield Pl. Brooklyn, NY ","137 Garfield Pl. Brooklyn, NY",40.673699,-73.9796343
3172,"East Lansing, Michigan","East Lansing, Michigan",42.7369792,-84.4838654
3173,muira@protonmail.com,muira .com,34.023737,-85.0445383
3174,"Panama City, Florida","Panama City, Florida",30.1588129,-85.6602058
3175,"Strathfield South, Sydney","Strathfield South, Sydney",-33.8929126,151.0733379
3176,Paris | Dubai,"Paris , Dubai",25.1951303,55.2794299
3177,"Middlesbrough, UK","Middlesbrough, UK",54.574227,-1.234956
3179,"Glasgow, Scotland.","Glasgow, Scotland.",55.864237,-4.251806
3182,"Danville, IL","Danville, IL",40.124481,-87.6300207
3183,"Québec, Canada","Québec, Canada",46.8138783,-71.2079809
3184,"Lake Oswego, Oregon","Lake Oswego, Oregon",45.4206749,-122.6706498
3187,"Changsha city,Hunan, China","Changsha city, Hunan, China",28.228209,112.938814
3188,North Carolina,North Carolina,35.7595731,-79.0192997
3190,Bucolic Central PA,Bucolic Central PA,50.652307,3.0243683
3191,"River Ridge, FL","River Ridge, FL",28.2670697,-82.6215401
3192,"Bath, England","Bath, England",51.375801,-2.3599039
3194,"Maple Valley, WA","Maple Valley, WA",47.3733483,-122.0369239
3195,"Lithonia, GA","Lithonia, GA",33.7123305,-84.1051939
3199,"Near Tupelo, Mississippi","Near Tupelo, Mississippi",34.2576066,-88.7033859
3200,So. Cal. ,So. Cal.,34.9592083,-116.419389
3201,Paris | Berlin,"Paris , Berlin",48.8593751,2.3724584
3204,Somewhere over the rainbow,Somewhere over the rainbow,40.7866883,-80.1448023
3205,State of Ohio,State of Ohio,40.4172871,-82.907123
3210,vermont,vermont,44.5588028,-72.5778415
3211,Phoenix ,Phoenix,33.4483771,-112.0740373
3213,"Tucson, AZ ","Tucson, AZ",32.2226066,-110.9747108
3214,British Columbia,British Columbia,53.7266683,-127.6476205
3215,"Woking, South East","Woking, South East",51.316774,-0.5600349
3216,Pittsburgh PA,Pittsburgh PA,40.4406248,-79.9958864
3217,left coast and Maui Hi,left coast and Maui Hi,20.7983626,-156.3319253
3218,"Half Moon Bay, CA","Half Moon Bay, CA",37.4635519,-122.4285862
3219,PNW,PNW,49.2688018,-123.0440617
3220,"Zeewolde, Nederland","Zeewolde, Nederland",52.331128,5.540495
3221,"Riyadh, Saudi Arabia","Riyadh, Saudi Arabia",24.7135517,46.6752957
3223,"Sharpsburg, Md ","Sharpsburg, Md",39.4575994,-77.748882
3224,Great Britain,Great Britain,53.7190281,-2.0727839
3226,"Frisco, TX","Frisco, TX",33.1506744,-96.8236116
3227,"Lapónia, Finlândia","Lapónia, Finlândia",67.9222304,26.5046438
3228,"Toronto, ON Canada","Toronto, ON Canada",43.653226,-79.3831843
3229,"Grand Island, Nebraska","Grand Island, Nebraska",40.9263957,-98.3420118
3231,8th Floor,8th Floor,36.106768,-95.908141
3232,USA ,USA,37.09024,-95.712891
3233,"Wonderland, New Zealand","Wonderland, New Zealand",-38.358256,176.3689844
3235,"LI, NYC, New York born/bred","LI, NYC, New York born, bred",40.814288,-73.960961
3236,"Down by the Riverside, CA","Down by the Riverside, CA",33.9756854,-117.3689079
3237,"Sydney, Australia.","Sydney, Australia.",-33.8688197,151.2092955
3238,"Seal Rock, Oregon","Seal Rock, Oregon",44.4971754,-124.0826621
3239,Nijmegen,Nijmegen,51.8125626,5.8372264
3240,Highway 101,Highway 101,41.3632465,-123.9894411
3241,"Kansas City, MO area","Kansas City, MO area",39.0997265,-94.5785667
3242,"Tlalnepantla de Baz, México","Tlalnepantla de Baz, México",19.5345279,-99.1907364
3243,bay area,bay area,37.8271784,-122.2913078
3244,"Limburg, Nederland","Limburg, Nederland",51.4427238,6.0608726
3245,Wesley Chapel & Tampa Bay,Wesley Chapel & Tampa Bay,28.182893,-82.3641751
3246,Chrome,Chrome,36.1738537,-95.9674474
3247,"Amersfoort, Nederland","Amersfoort, Nederland",52.1561113,5.3878266
3248,"Kansas City, Missouri","Kansas City, Missouri",39.0997265,-94.5785667
3249,Paris - London - Quisqueya,Paris - London - Quisqueya,19.0018663,-71.5723953
3251,"Lyme Regis, Dorset","Lyme Regis, Dorset",50.725156,-2.936639
3252,"Independence, OR","Independence, OR",44.8512305,-123.1867656
3254,"NOR CAL Oregon Sioux City, IA","NOR CAL Oregon Sioux City, IA",43.8041334,-120.5542012
3256,South africa,South africa,-30.559482,22.937506
3257,"Borgele, Deventer","Borgele, Deventer",52.275849,6.1504474
3260,Toronto/Sunshine Coast BC ,"Toronto, Sunshine Coast BC",43.6497118,-79.3764528
3261,Montréal,Montréal,45.5016889,-73.567256
3262,(Barcelona),(Barcelona),41.3850639,2.1734035
3263,Multnomah N. Territories / PDX,"Multnomah N. Territories , PDX",45.5624734,-122.6714909
3265,"Brough, England","Brough, England",53.729988,-0.573215
3266,London & Paris,London & Paris,51.5073509,-0.1277583
3267,"Hudson Valley, NY","Hudson Valley, NY",41.9209018,-73.9612887
3268,off,off,30.0932322,-95.7402425
3269,SoCal High Desert,SoCal High Desert,35.0109911,-115.4733551
3270,Silicon Prairie,Silicon Prairie,41.2732508,-95.9326386
3272,Watford,Watford,51.656489,-0.39032
3273,Montreal ,Montreal,45.5016889,-73.567256
3274,San Diego,San Diego,32.715738,-117.1610838
3276,Mendocino County ,Mendocino County,39.5500194,-123.438353
3277,"Milano, Italy","Milano, Italy",45.4642035,9.189982
3278,"Cupar, Scotland","Cupar, Scotland",56.320235,-3.010137
3279,"Colonie, NY","Colonie, NY",42.7236699,-73.77132
3280,"Blackmans Bay, Hobart","Blackmans Bay, Hobart",-42.998889,147.318889
3282,"Exeter, England ","Exeter, England",50.718412,-3.533899
3283,"Kansas City, Missouri, USA","Kansas City, Missouri, USA",39.0997265,-94.5785667
3285,Cambridge and Maine,Cambridge and Maine,45.0242231,-69.4739368
3286,SAN DIEGO,SAN DIEGO,32.715738,-117.1610838
3288,"Montana, USA  West of the Divide","Montana, USA West of the Divide",45.8140865,-112.7108367
3289,"Aventura, FL","Aventura, FL",25.9564812,-80.1392121
3290,Internetz,Internetz,1.3008178,103.842238
3291,"Naples, Florida","Naples, Florida",26.1420358,-81.7948103
3294,multicultural Hell ....ENGLAND,multicultural Hell ....ENGLAND,52.3555177,-1.1743197
3296,Georgia,Georgia,32.1656221,-82.9000751
3303,Dans mon petit nid douillet,Dans mon petit nid douillet,43.5147542,6.2429473
3306,Mallorca,Mallorca,39.6952629,3.0175712
3307,Philadelphia suburbs,Philadelphia suburbs,40.104497,-75.355641
3308,Florida ,Florida,27.6648274,-81.5157535
3309,Divided States,Divided States,35.5247421,-97.542916
3310,Indianapolis,Indianapolis,39.768403,-86.158068
3311,With the wind LIVING IN THE US,With the wind LIVING IN THE US,29.0211465,-80.92163
3312,"Deep State, NJ ","Deep State, NJ",40.0583238,-74.4056612
3313,"Manatee County, Fl.","Manatee County, Fl.",27.4799195,-82.345189
3314,New Delhi/Bengaluru ,"New Delhi, Bengaluru",12.96663,77.509892
3316,"Moss Bluff, LA","Moss Bluff, LA",30.3027042,-93.1907097
3317,"Sacramento, CA","Sacramento, CA",38.5815719,-121.4943996
3318,"Oxford, UK ","Oxford, UK",51.7520209,-1.2577263
3320,"oakwood, illinois","oakwood, illinois",40.1161471,-87.7783592
3321,Colorado USA,Colorado USA,39.5500507,-105.7820674
3322,LA,LA,34.0522342,-118.2436849
3323,"Laura, South Australia","Laura, South Australia",-33.183333,138.3
3324,Binghamton,Binghamton,42.0986867,-75.9179738
3325,So rural Arkansas it's scary..,So rural Arkansas it's scary..,35.20105,-91.8318334
3328,"Cairo, Egypt","Cairo, Egypt",30.0444196,31.2357116
3329,Ramsbottom Lancashire ,Ramsbottom Lancashire,53.648457,-2.32049
3330,Amerika,Amerika,37.09024,-95.712891
3331,L.A. Westside,L.A. Westside,34.0335117,-118.4630376
3332,Boston  London  München,Boston London München,42.3600825,-71.0588801
3333,Left Coast,Left Coast,41.9340158,-87.6610104
3334,"Jackson Heights, NY","Jackson Heights, NY",40.7556818,-73.8830701
3335,Pure Michigan ❣️,Pure Michigan ❣️,44.3148443,-85.6023643
3336,Big Blue Ball,Big Blue Ball,37.74047,-86.033393
3337,World ,World,36.2067586,-95.986942
3338,"Phoenix,  AZ","Phoenix, AZ",33.4483771,-112.0740373
3339,"NYC, NY","NYC, NY",40.7127753,-74.0059728
3340,Montreal and San Rafael California,Montreal and San Rafael California,25.8095164,-100.2176485
3341,"Highland Beach, FL","Highland Beach, FL",26.3995204,-80.0655977
3343,"Alpharetta, GA","Alpharetta, GA",34.0753762,-84.2940899
3344,"Baldwin, NY","Baldwin, NY",40.6686336,-73.6119129
3345,Southern IL,Southern IL,37.7090577,-89.2249134
3348,"Little Rock, AR","Little Rock, AR",34.7464809,-92.2895948
3349,"Buffalo, NY, United States","Buffalo, NY, United States",42.8864468,-78.8783689
3351,"Arlington Heights, IL","Arlington Heights, IL",42.0883603,-87.9806265
3352,"Berlino, Germania","Berlino, Germania",52.5200066,13.404954
3353,boston,boston,42.3600825,-71.0588801
3354,"Ontario, Oregon","Ontario, Oregon",44.0265525,-116.9629378
3355,"Rockville, Maryland U.S.A.","Rockville, Maryland U.S.A.",39.0839973,-77.1527578
3356,"Sao Paulo, Brazil","Sao Paulo, Brazil",-23.5505199,-46.6333094
3357,"ireland
",ireland,53.1423672,-7.6920536
3358,Bethel CT,Bethel CT,41.3712283,-73.4139621
3359,"Corpus Christi, TX","Corpus Christi, TX",27.8005828,-97.396381
3360,"29 Palms, Ca.","29 Palms, Ca.",34.1355582,-116.0541689
3361,Occupied Lunaape Land (NJ),Occupied Lunaape Land (NJ),40.0583238,-74.4056612
3362,Manchester. Now in Oslo.,Manchester. Now in Oslo.,53.4807593,-2.2426305
3365,"Marsh Farm, Luton, Beds","Marsh Farm, Luton, Beds",51.9174803,-0.4513266
3366,"Washington, DC ","Washington, DC",38.9071923,-77.0368707
3367,"North Vancouver, BC","North Vancouver, BC",49.3199816,-123.0724139
3368,mother earth,mother earth,39.062833,-94.5813789
3369,"Stuttgart, Berlin, SF,...","Stuttgart, Berlin, SF, ...",48.7758459,9.1829321
3370,Austin Texas,Austin Texas,30.267153,-97.7430608
3377,"Milton, MA","Milton, MA",42.2495321,-71.0661653
3380,"Richmond, Va","Richmond, Va",37.5407246,-77.4360481
3381,Oceanside Ca.,Oceanside Ca.,33.1958696,-117.3794834
3382,"Oakville, Ontario","Oakville, Ontario",43.467517,-79.6876659
3387,"New York,USA, Earth, MW Galaxy","New York, USA, Earth, MW Galaxy",40.7127753,-74.0059728
3390,Greater Seattle Area,Greater Seattle Area,47.6154336,-122.3264714
3392,"Nairobi, Kenya ","Nairobi, Kenya",-1.2920659,36.8219462
3395,Salina Kansas,Salina Kansas,38.8402805,-97.6114237
3398,Paris ,Paris,48.856614,2.3522219
3399,"Sunny,Cali","Sunny, Cali",3.4607419,-76.5312223
3400,"Encinitas, CA","Encinitas, CA",33.0369867,-117.2919818
3408,Location is a state of mind. ,Location is a state of mind.,41.4465248,-87.3376919
3409,"East Coast, USA","East Coast, USA",33.8080266,-117.9389964
3410,SW London,SW London,51.5073509,-0.1277583
3411,Tunbridge Wells,Tunbridge Wells,51.132377,0.263695
3413,"Auburn, AL","Auburn, AL",32.6098566,-85.4807825
3414, Northern CA.,Northern CA.,38.8375215,-120.8958242
3416,Florida Central West Coast,Florida Central West Coast,27.771283,-82.688445
3417,"Marche, Italia","Marche, Italia",43.5058744,12.989615
3418,"Mosquitoville, Minnesota","Mosquitoville, Minnesota",44.2703194,-72.1447621
3420,"Canyon Lake, TX","Canyon Lake, TX",29.8752177,-98.2625127
3421,"Oblong, Il.","Oblong, Il.",39.0019867,-87.9089204
3422,"Denver, CO, USA","Denver, CO, USA",39.7392358,-104.990251
3423,"West Virginia, USA","West Virginia, USA",38.5976262,-80.4549026
3424,"Utrecht, Netherlands","Utrecht, Netherlands",52.0907374,5.1214201
3425,"Mobile, AL","Mobile, AL",30.6953657,-88.0398912
3427,"Denton, Texas","Denton, Texas",33.2148412,-97.1330683
3428,"Jackson, TN","Jackson, TN",35.6145169,-88.8139469
3430,US of A.,US of A.,37.09024,-95.712891
3431,Upstate Manhattan,Upstate Manhattan,40.7263542,-73.9865533
3432,Milano/Padova/Roma,"Milano, Padova, Roma",41.9110326,12.5196265
3433,"Londinium, Britannia","Londinium, Britannia",51.5073509,-0.1277583
3434,"East Chicago, IN","East Chicago, IN",41.6392024,-87.4547635
3435,Rancho Mirage CA,Rancho Mirage CA,33.739744,-116.41279
3436,"New Bedford, MA","New Bedford, MA",41.6362152,-70.934205
3437,Global ,Global,39.04395,-94.597027
3438,"Aylesbury, England","Aylesbury, England",51.815606,-0.8084
3439,"Nelson City, New Zealand","Nelson City, New Zealand",-41.2706319,173.2839653
3440,City of Dunfermline,City of Dunfermline,56.071741,-3.452151
3441,"WASHINGTON STATE, USA","WASHINGTON STATE, USA",47.7510741,-120.7401385
3442,"Columbia, MD","Columbia, MD",39.2037144,-76.8610462
3443,Nationwide,Nationwide,37.09024,-95.712891
3444,"NY, NY","NY, NY",40.7127753,-74.0059728
3445,"Marseille, France","Marseille, France",43.296482,5.36978
3446,SFO and MSY,SFO and MSY,29.9922012,-90.2590112
3448," London, England","London, England",51.5073509,-0.1277583
3450,"Fredericksburg, VA","Fredericksburg, VA",38.3031837,-77.4605399
3451,Oklahoma City,Oklahoma City,35.4675602,-97.5164276
3452,California Bay Area,California Bay Area,37.8271784,-122.2913078
3454,"Somerset, MA","Somerset, MA",41.7695425,-71.1286194
3455,"Washington, USA & winter in TX","Washington, USA & winter in TX",47.7510741,-120.7401385
3456,West Michigan,West Michigan,44.3148443,-85.6023643
3457,midwest,midwest,37.034924,-95.6164622
3458,CA-22,CA-22,50.9065627,-113.9239659
3459,ari@msnbc.com,ari .com,39.9614934,-74.8990249
3460,strabane,strabane,54.8273865,-7.4633103
3462,"Corona, CA","Corona, CA",33.8752935,-117.5664384
3463,"Leuven, Belgium","Leuven, Belgium",50.8798438,4.7005176
3466,us,us,37.09024,-95.712891
3467,"Coldstream, British Columbia","Coldstream, British Columbia",50.2240647,-119.168328
3468,"Huntington Beach, CA.","Huntington Beach, CA.",33.6594835,-117.9988026
3469,New Mexico,New Mexico,34.5199402,-105.8700901
3472,"New Brunswick, NJ","New Brunswick, NJ",40.4862157,-74.4518188
3473,Internets of Thing 1 & Thing 2,Internets of Thing 1 & Thing 2,34.5790936,-118.0883948
3474,"Glendale, AZ","Glendale, AZ",33.5386523,-112.1859866
3476,Beyond the Wall,Beyond the Wall,40.980446,-75.22377
3478,"Magic City, Florida","Magic City, Florida",25.7616798,-80.1917902
3480,england,england,52.3555177,-1.1743197
3481,dancin' the revolution,dancin' the revolution,15.6860987,-88.61712
3482,Forrester Research,Forrester Research,32.940108,-96.824058
3483,The Road less traveled,The Road less traveled,41.9240901,-87.6758098
3486,"Pompano Beach,  Fl","Pompano Beach, Fl",26.2378597,-80.1247667
3488,España - Latin America,España - Latin America,40.4214015,-3.7058139
3489,anywhere,anywhere,47.602201,-122.333481
3490,Overland Park Kansas,Overland Park Kansas,38.9822282,-94.6707917
3491,"Ann Arbor, Michigan USA","Ann Arbor, Michigan USA",42.2808256,-83.7430378
3494,"Tillamook, OR","Tillamook, OR",45.4562158,-123.8440137
3495,America via Ireland,America via Ireland,30.5006185,-94.8343936
3496, LA / NY,"LA , NY",34.042079,-118.243571
3497,world ,world,36.2067586,-95.986942
3498,U.S. East Coast,U.S. East Coast,34.1052102,-117.7035663
3499,The Universal Portal,The Universal Portal,34.5050946,-97.9565933
3500,"Redwoods, Central CA Coast","Redwoods, Central CA Coast",40.9273702,-124.1000935
3503,Geekland,Geekland,31.768437,-106.4580177
3504,"Llanberis, North Wales, UK","Llanberis, North Wales, UK",53.1180329,-4.127549
3505,Planet Earth ,Planet Earth,41.909611,-87.771964
3507,"Birmingham, UK","Birmingham, UK",52.486243,-1.890401
3508,Valhalla ,Valhalla,29.7192076,-95.4004353
3509,"Central, Casting","Central, Casting",34.1766495,-118.3103206
3511,"Fairwood, WA","Fairwood, WA",47.4431185,-122.1623725
3512,Omaha,Omaha,41.2565369,-95.9345034
3513,"Sawbo, UK","Sawbo, UK",51.81554,0.14721
3514,United Kingdom/Ireland/China,"United Kingdom, Ireland, China",39.913993,116.448606
3515,Southwestern Finland,Southwestern Finland,60.3627914,22.4439369
3516,Lost in Space,Lost in Space,35.8924616,-77.3642907
3518,San Diego Calif. ❤,San Diego Calif. ❤,32.748142,-117.2144
3519,"The Desert, AZ","The Desert, AZ",35.5002883,-110.0840117
3521,Marshfield Hills,Marshfield Hills,42.1459351,-70.7397626
3522,Never on #facebook,Never on,38.946585,-94.583241
3523,Beautiful Northwest USA,Beautiful Northwest USA,30.308529,-81.7142666
3525,"Hamm,Germany","Hamm, Germany",51.6738583,7.8159817
3526,", USA",", USA",37.09024,-95.712891
3527,"Centennial, CO","Centennial, CO",39.5807452,-104.8771726
3528,Canadian Wetcoast,Canadian Wetcoast,49.2824385,-122.9700303
3529,"Los Angeles, California USA","Los Angeles, California USA",34.0522342,-118.2436849
3530,"Beverly Hills, California USA","Beverly Hills, California USA",34.0736204,-118.4003563
3532,Boca Raton/ South Florida,"Boca Raton, South Florida",26.3683064,-80.1289321
3533,"New York, Kentucky, California","New York, Kentucky, California",36.778261,-119.4179324
3534,Wandering,Wandering,-32.653153,116.702495
3535,Capitale-Nationale,Capitale-Nationale,46.8077308,-71.2195534
3536,"Florida, USAs","Florida, USAs",27.6648274,-81.5157535
3537,"Quartz Hill, CA.","Quartz Hill, CA.",34.6452645,-118.2181308
3538,Dark side of the Moon,Dark side of the Moon,25.9434529,-97.5087365
3539,USA South ,USA South,26.2437431,-81.7686423
3540,The Great North Wet,The Great North Wet,29.4922794,-98.6573084
3541,Mostly Boston,Mostly Boston,42.2550222,-71.1227095
3542,Clinton,Clinton,38.3686324,-93.7782689
3543,"Winston Salem, NC / Miami, FL","Winston Salem, NC , Miami, FL",36.0998596,-80.244216
3545,Aruba,Aruba,12.52111,-69.968338
3546,"Naperville, IL","Naperville, IL",41.7508391,-88.1535352
3547,London | Kent | Global,"London , Kent , Global",51.5270531,-0.1394265
3548,San Miguel de Allende,San Miguel de Allende,20.9144491,-100.745235
3549,"Herts, London, Kernow.","Herts, London, Kernow.",51.6902211,-0.0314376
3551,Cymru EU #PaleBlueDot #Cosmos ,Cymru EU,52.1306607,-3.7837117
3552,"Palm Beach Gardens, FL","Palm Beach Gardens, FL",26.8233946,-80.1386547
3553,Straya,Straya,53.3867811,55.9135896
3555,"Bristol, Virginia USA","Bristol, Virginia USA",36.595141,-82.1888089
3563,East Devon,East Devon,50.758597,-3.2591051
3564,"Madhya Pradesh, India","Madhya Pradesh, India",22.9734229,78.6568942
3566,western us,western us,62.4113634,-149.0729714
